S0,L,ms,fi,b,RE50Y-2.0,RE50Y-1.8,RE50Y-1.6,RE50Y-1.4,RE50Y-1.2,RE50Y-1.0,RE50Y-0.8,RE50Y-0.6,RE50Y-0.4,RE50Y-0.2,RE50Y0.0,RE50Y0.2,RE50Y0.4,RE50Y0.6,RE50Y0.8,RE50Y1.0,RE50Y1.2,RE50Y1.4,RE50Y1.6,RE50Y1.8,RE50Y2.0,RE50Y-2.0_Error,RE50Y-1.8_Error,RE50Y-1.6_Error,RE50Y-1.4_Error,RE50Y-1.2_Error,RE50Y-1.0_Error,RE50Y-0.8_Error,RE50Y-0.6_Error,RE50Y-0.4_Error,RE50Y-0.2_Error,RE50Y0.0_Error,RE50Y0.2_Error,RE50Y0.4_Error,RE50Y0.6_Error,RE50Y0.8_Error,RE50Y1.0_Error,RE50Y1.2_Error,RE50Y1.4_Error,RE50Y1.6_Error,RE50Y1.8_Error,RE50Y2.0_Error
26.6564,116.85700000000001,0.9742860000000001,0.633214,7.05,0.106771,0.07692239999999999,0.111327,0.12478199999999999,0.192689,0.614983,0.581345,0.155363,0.308325,0.315127,0.131983,-0.0639389,-0.207063,-0.350848,-0.48215399999999997,-0.509886,-0.569037,-0.643803,-0.589429,-0.612676,-0.5056149999999999,0.09142330000000001,0.0578019,0.044571,0.0350295,0.0312243,0.0337623,0.027795099999999996,0.022395500000000002,0.0275258,0.026489,0.0274474,0.0272774,0.0286466,0.0291666,0.023278999999999998,0.0295397,0.0326693,0.0375775,0.0431152,0.055597900000000006,0.0788421
29.1579,40.1714,0.86,0.061785599999999996,5.95,0.17659,0.119522,0.10219600000000001,0.15629200000000001,0.23022600000000001,0.468724,0.720723,0.18799000000000002,0.121294,0.242106,0.0796143,-0.0795086,-0.21519699999999997,-0.26064299999999996,-0.349453,-0.436812,-0.403574,-0.48212299999999997,-0.5945239999999999,-0.554796,-0.569719,0.0852829,0.0525831,0.0417789,0.0332081,0.0298045,0.030406299999999997,0.0340077,0.0234213,0.025175799999999998,0.0249987,0.0250619,0.0255377,0.028239999999999998,0.0280529,0.026437799999999997,0.0283985,0.0292122,0.0322526,0.0400117,0.0490398,0.0738122
34.3079,61.5429,0.631429,0.0796423,9.45,0.117123,0.136236,0.215515,0.408182,0.534226,1.67688,0.23232600000000003,0.512905,0.5791189999999999,0.420857,0.148179,-0.16958099999999998,-0.40773000000000004,-0.522887,-0.5463779999999999,-0.6176,-0.6280479999999999,-0.6578649999999999,-0.772771,-0.831276,-0.809822,0.0661204,0.0441976,0.0344517,0.030971699999999998,0.027835000000000002,0.0470319,0.023048500000000003,0.0254173,0.026240499999999996,0.027191000000000003,0.027257999999999998,0.0271745,0.0276173,0.0285841,0.032549,0.0266851,0.028923700000000004,0.0312802,0.0357827,0.04373780000000001,0.0582851
28.1279,81.6571,0.7,-0.331072,5.75,-0.221309,-0.12309500000000001,-0.24443,-0.188156,-0.072487,-0.33942100000000003,0.22641999999999998,0.608647,0.544852,0.290075,0.06745810000000001,-0.151673,-0.295808,-0.479274,-0.602525,-0.7582399999999999,-0.658243,-0.758797,-0.849635,-1.0090700000000001,-0.610528,0.135388,0.0785823,0.055649300000000006,0.041338599999999996,0.032797,0.0387148,0.027161200000000003,0.022468799999999997,0.0273204,0.029364299999999996,0.028435500000000002,0.0290887,0.029393700000000002,0.0270139,0.0243588,0.035682900000000004,0.0333442,0.039344,0.051886,0.07791160000000001,0.10890699999999999
34.0136,110.571,0.677143,0.36535700000000004,6.25,0.173443,-0.040370800000000005,-0.06576749999999999,0.08256820000000001,0.22619699999999998,0.7692869999999999,0.454058,0.163029,0.44192600000000004,0.310822,0.09167919999999999,-0.156354,-0.28315500000000005,-0.383614,-0.491004,-0.539937,-0.518443,-0.615587,-0.642864,-0.794445,-0.63875,0.09831619999999999,0.062188099999999996,0.0433119,0.03516180000000001,0.0299508,0.0399765,0.0255719,0.023256,0.0269428,0.0271635,0.0272385,0.0276755,0.028353800000000002,0.030759199999999997,0.025067700000000002,0.029873,0.0307288,0.0356114,0.041005400000000004,0.0545678,0.0776928
25.9207,109.314,0.722857,-0.42035600000000006,7.75,-0.44496899999999995,-0.64982,-0.534505,-0.502164,-0.24812199999999998,-4.4868,0.48476499999999995,1.29221,0.596843,0.31155700000000003,0.10873,-0.22932600000000003,-0.375355,-0.621741,-0.7938729999999999,-1.37773,-0.958227,-1.14031,-1.22759,-1.24816,-1.30698,0.176214,0.11520999999999999,0.07216499999999999,0.05194159999999999,0.0395241,0.136322,0.0193132,0.0243554,0.0320222,0.0318149,0.033459300000000004,0.034676599999999995,0.032022800000000004,0.0271976,0.020880000000000003,0.057701499999999996,0.0402604,0.0545876,0.0763543,0.10701300000000001,0.186649
30.4821,100.514,0.8314290000000001,0.32964499999999997,7.35,0.195501,0.131685,-0.00589548,0.107793,0.339277,0.951857,0.49808100000000005,0.06656519999999999,0.48605,0.355234,0.134969,-0.142097,-0.25659299999999996,-0.350379,-0.49369799999999997,-0.59351,-0.584755,-0.645755,-0.6501859999999999,-0.663728,-0.6941229999999999,0.0915191,0.05729159999999999,0.0437694,0.0350046,0.029936900000000002,0.0421895,0.0229201,0.0232899,0.0273342,0.026831999999999998,0.0267733,0.027599400000000003,0.027908999999999996,0.033181699999999995,0.0217506,0.030271100000000002,0.0320716,0.0353711,0.041335500000000004,0.05362000000000001,0.0758061
30.6293,105.54299999999999,0.688571,-0.313213,8.85,-0.0988865,-0.182421,-0.190004,-0.0836707,0.18795599999999998,-0.462722,0.66325,0.852827,0.641911,0.460688,0.143628,-0.23344499999999999,-0.451216,-0.597576,-0.700745,-0.840831,-0.8794299999999999,-0.890926,-1.0191,-1.12337,-1.27098,0.133439,0.0705702,0.0482175,0.0369426,0.031281,0.0467918,0.0194808,0.026114799999999997,0.029385700000000004,0.030737,0.030293,0.031670699999999996,0.0297445,0.031067400000000002,0.0236039,0.027542700000000003,0.0350653,0.038981800000000004,0.049712599999999996,0.0755031,0.128893
28.4221,69.0857,0.648571,0.4725,9.95,0.251836,0.175703,0.262676,0.45586400000000005,0.63722,1.3915899999999999,0.21504099999999998,0.683068,0.67556,0.496433,0.111303,-0.216925,-0.465975,-0.622848,-0.620212,-0.673217,-0.699174,-0.726809,-0.834435,-0.783738,-0.9265180000000001,0.072296,0.0468649,0.0359972,0.0318048,0.0304579,0.039166900000000004,0.0213143,0.027313900000000002,0.0274375,0.027928300000000003,0.028382400000000002,0.0298113,0.0280411,0.029390100000000002,0.0329283,0.0230638,0.030287900000000003,0.0326487,0.037977699999999996,0.0445251,0.066824
26.215,98.0,0.848571,-0.49178599999999995,5.45,-0.700256,-0.31314000000000003,-0.48447299999999993,-0.449167,-0.273147,-0.355512,-1.34814,0.45012700000000005,0.8455969999999999,0.33955,0.0248921,-0.0822988,-0.392859,-0.608272,-0.8606940000000001,-0.741554,-0.806183,-0.90565,-0.8941540000000001,-1.08518,-1.00563,0.170656,0.0967587,0.0709336,0.052408699999999996,0.0422389,0.040228,0.0495154,0.020827000000000002,0.0233654,0.026625799999999998,0.0270462,0.0254731,0.0244259,0.023385200000000002,0.0391772,0.0384663,0.042038900000000004,0.049561900000000006,0.0637862,0.101948,0.159335
35.9264,76.6286,0.734286,-0.47392799999999996,5.05,0.038444099999999995,-0.0399336,-0.0747,0.061070299999999994,0.11628699999999999,0.277699,0.622988,0.315402,0.251374,0.255275,0.0828538,-0.10575899999999999,-0.195251,-0.32400100000000004,-0.43489099999999997,-0.48725100000000005,-0.4854,-0.648258,-0.682234,-0.760153,-0.933851,0.09306139999999999,0.0619654,0.04366230000000001,0.033940899999999996,0.0293154,0.029880599999999997,0.035513499999999996,0.025617200000000003,0.025382400000000003,0.0261301,0.025733699999999998,0.0256051,0.0283454,0.029234100000000002,0.0287825,0.0281379,0.028906900000000003,0.0343231,0.0408022,0.056015499999999996,0.0903539
32.395,89.2,0.8028569999999999,-0.206071,9.15,-0.08556110000000001,0.0257397,0.030798400000000004,0.159592,0.414825,1.5462799999999999,0.575204,0.374135,0.667211,0.396919,0.157115,-0.21366999999999997,-0.407862,-0.492569,-0.64017,-0.700825,-0.707863,-0.8135319999999999,-0.8231430000000001,-0.8526290000000001,-0.91915,0.0865971,0.0542895,0.0396849,0.0319612,0.0281548,0.058562800000000005,0.019644799999999997,0.022649400000000004,0.027264499999999997,0.026966900000000005,0.0275964,0.0280512,0.0285138,0.0285003,0.024605099999999998,0.026606400000000002,0.0306983,0.0353648,0.0398239,0.0528186,0.07856289999999999
34.455,113.086,0.694286,0.0975006,3.35,0.161944,0.042084300000000005,0.0267905,0.00242128,0.0598586,0.20867800000000003,0.358838,0.394859,0.36006900000000003,0.303204,0.110144,-0.160858,-0.272188,-0.442924,-0.492357,-0.479025,-0.539762,-0.5788989999999999,-0.652319,-0.6302949999999999,-0.785307,0.10739000000000001,0.06833380000000001,0.0474596,0.037387199999999995,0.0313082,0.0301529,0.0326607,0.0238298,0.025328,0.0270336,0.027413200000000002,0.0276233,0.027942200000000004,0.026023700000000004,0.0279252,0.029093200000000003,0.031036400000000002,0.0360134,0.0461668,0.059292599999999994,0.0968487
29.4521,80.4,0.917143,-0.581071,8.95,0.0111289,-0.200237,-0.15143800000000002,9.339950000000001e-05,0.250601,-0.45223199999999997,0.49551300000000004,0.768159,0.545635,0.34938,0.0722445,-0.187979,-0.349103,-0.373776,-0.615567,-1.0751,-0.7998149999999999,-1.00759,-1.11683,-1.11799,-1.13842,0.124798,0.0712227,0.0506029,0.0403406,0.032718000000000004,0.047963099999999995,0.02325,0.0223724,0.026994900000000002,0.027346199999999998,0.0282597,0.027191200000000002,0.027325799999999997,0.0265761,0.0233923,0.0424052,0.034873900000000006,0.0434408,0.054650800000000006,0.0757575,0.12157000000000001
27.6864,95.4857,0.62,-0.00964369,8.45,0.09020249999999999,-0.14177599999999999,-0.197043,-0.0664799,0.165697,-0.728159,0.675259,0.8184899999999999,0.557063,0.379726,0.0948165,-0.195548,-0.356098,-0.54461,-0.719359,-0.825939,-0.813104,-0.9221739999999999,-0.991517,-1.16541,-1.1574,0.12161300000000001,0.0712097,0.0512072,0.038618099999999995,0.0340991,0.0457569,0.018612200000000002,0.029180400000000002,0.0310291,0.0306074,0.033238699999999996,0.0333598,0.032068400000000004,0.0320183,0.022863400000000002,0.0267216,0.037566300000000004,0.0410247,0.052983800000000005,0.076519,0.108418
27.0979,66.5714,0.865714,-0.295358,6.95,-0.08269,-0.136134,-0.08119069999999999,-0.028242700000000003,0.0679683,-0.0615952,0.34896,0.493389,0.405989,0.274515,0.0625406,-0.10003200000000001,-0.273973,-0.39350999999999997,-0.538496,-0.6794479999999999,-0.599529,-0.728003,-0.818732,-0.9314899999999999,-0.976174,0.120602,0.0731064,0.0495602,0.03831319999999999,0.0324268,0.037275800000000005,0.027552999999999998,0.0205698,0.025926599999999998,0.026826099999999995,0.026451,0.0267905,0.0279909,0.026541900000000004,0.0228007,0.035898400000000004,0.033466,0.039800999999999996,0.048911699999999995,0.0709781,0.11121900000000001
32.9836,48.9714,0.711429,-0.348927,3.75,0.050004599999999996,-0.0396396,0.042982,0.0920695,0.192744,0.30509200000000003,0.610838,0.314817,0.131232,0.239643,0.105901,-0.0816046,-0.17292000000000002,-0.284088,-0.39966999999999997,-0.41258199999999995,-0.476157,-0.5616439999999999,-0.624696,-0.7952670000000001,-0.747078,0.09630230000000001,0.058950800000000005,0.040633499999999996,0.0344059,0.030350799999999997,0.029209500000000003,0.0351048,0.026076099999999998,0.025139500000000002,0.0259906,0.0251471,0.0263803,0.0279214,0.028301099999999996,0.028738,0.0281151,0.029980200000000002,0.0334591,0.0410429,0.0555744,0.08015499999999999
28.7164,82.9143,0.894286,0.5796439999999999,3.55,0.305658,0.192683,0.182339,0.134299,0.09904439999999999,0.235776,0.39267199999999997,0.265889,0.128082,0.123051,0.0891488,-0.030245400000000002,-0.114915,-0.211968,-0.299118,-0.318368,-0.339721,-0.30443600000000004,-0.338977,-0.271865,-0.0865985,0.0772985,0.058670900000000005,0.0425219,0.0353648,0.0310887,0.0287361,0.029803500000000004,0.0268745,0.024326,0.025318900000000002,0.0255861,0.025697300000000003,0.027714199999999998,0.027341300000000002,0.0281442,0.027717900000000004,0.0308308,0.0338445,0.0405537,0.050992800000000005,0.06779260000000001
35.1907,64.0571,0.877143,0.615356,3.45,0.31840999999999997,0.282315,0.303097,0.280008,0.298061,0.45193199999999994,0.5622510000000001,0.27578,0.00115657,0.0954984,0.0861538,0.00709363,-0.039397800000000004,-0.109551,-0.23569299999999999,-0.267478,-0.272973,-0.31869699999999995,-0.28099,-0.22619699999999998,-0.292985,0.07080039999999999,0.0488183,0.036649,0.0304248,0.0284656,0.028620599999999996,0.0306447,0.0281546,0.025607099999999997,0.025826599999999995,0.025794599999999997,0.026560200000000003,0.028526799999999998,0.0294803,0.027597900000000005,0.0275731,0.0279431,0.0306006,0.034650099999999996,0.0434408,0.059928699999999994
